promotion_id,customer_id,product_id,erp_source,promotion_type,baseline_price,promotional_price,discount_pct,discount_amount,volume_units,trade_spend_amount,volume_uplift_pct,promo_start_date,promo_end_date,transaction_date,approval_status,_ingestion_timestamp
PROMO00134,CUST006,PROD009,M3_V133,New Product Launch,4.99,3.979,20.26,1.011,3140,3174.54,29.78,2024-08-21,2024-09-04,2024-08-21,APPROVED,2026-05-05T00:00:29.874151
PROMO00135,CUST010,PROD007,NAV2,New Product Launch,0.99,0.8943,9.67,0.0957,3415,326.82,24.79,2024-01-23,2024-02-11,2024-01-23,APPROVED,2026-05-05T00:00:29.874161
PROMO00136,CUST007,PROD011,M3_V133,Volume Discount,1.49,1.1793,20.85,0.3107,1296,402.67,0.05,2024-09-10,2024-10-05,2024-09-10,APPROVED,2026-05-05T00:00:29.874175
PROMO00137,CUST006,PROD014,M3_V133,Clearance,4.29,3.9893,7.01,0.3007,3656,1099.36,31.42,2024-02-21,2024-02-28,2024-02-21,APPROVED,2026-05-05T00:00:29.874186
PROMO00138,CUST012,PROD003,CLOUDSUITE,Retailer Event,2.29,1.9877,13.2,0.3023,1314,397.22,26.26,2024-02-08,2024-02-23,2024-02-08,APPROVED,2026-05-05T00:00:29.874206
PROMO00139,CUST006,PROD010,M3_V133,Market Development Fund,1.49,1.2091,18.85,0.2809,707,198.6,21.97,2024-06-17,2024-07-11,2024-06-17,APPROVED,2026-05-05T00:00:29.874217
PROMO00140,CUST007,PROD006,M3_V133,Volume Discount,4.29,3.5375,17.54,0.7525,4047,3045.37,19.7,2024-10-04,2024-10-18,2024-10-04,APPROVED,2026-05-05T00:00:29.874238
PROMO00141,CUST011,PROD011,NAV1,Volume Discount,1.49,1.141,23.42,0.349,1913,667.64,12.36,2025-01-17,2025-01-27,2025-01-17,APPROVED,2026-05-05T00:00:29.874252
PROMO00142,CUST011,PROD012,NAV1,Bundle Deal,4.49,3.482,22.45,1.008,3684,3713.47,6.98,2024-03-26,2024-04-02,2024-03-26,APPROVED,2026-05-05T00:00:29.874262
PROMO00143,CUST001,PROD006,NAV1,New Product Launch,4.29,3.3925,20.92,0.8975,2453,2201.57,12.23,2024-07-02,2024-07-16,2024-07-02,APPROVED,2026-05-05T00:00:29.874272
PROMO00144,CUST009,PROD007,CLOUDSUITE,Seasonal Promotion,0.99,0.8284,16.32,0.1616,1525,246.44,-1.84,2024-03-28,2024-04-16,2024-03-28,APPROVED,2026-05-05T00:00:29.874283
PROMO00145,CUST010,PROD011,NAV2,Seasonal Promotion,1.49,1.3437,9.82,0.1463,4827,706.19,13.45,2024-03-14,2024-03-29,2024-03-14,APPROVED,2026-05-05T00:00:29.874298
PROMO00146,CUST008,PROD005,TROPOS,Bundle Deal,3.49,2.8499,18.34,0.6401,3861,2471.43,16.86,2024-05-27,2024-06-05,2024-05-27,APPROVED,2026-05-05T00:00:29.874308
PROMO00147,CUST008,PROD006,TROPOS,Retailer Event,4.29,3.2282,24.75,1.0618,2500,2654.5,22.61,2024-11-23,2024-12-14,2024-11-23,APPROVED,2026-05-05T00:00:29.874318
PROMO00148,CUST005,PROD004,NAV2,Seasonal Promotion,3.99,2.9929,24.99,0.9971,4008,3996.38,10.25,2024-02-24,2024-03-13,2024-02-24,APPROVED,2026-05-05T00:00:29.874329
PROMO00149,CUST010,PROD005,NAV2,Market Development Fund,3.49,2.6227,24.85,0.8673,2468,2140.5,21.33,2024-01-12,2024-01-27,2024-01-12,APPROVED,2026-05-05T00:00:29.874342
PROMO00150,CUST001,PROD010,NAV1,Bundle Deal,1.49,1.1577,22.3,0.3323,451,149.87,14.87,2024-11-06,2024-11-22,2024-11-06,APPROVED,2026-05-05T00:00:29.874356
PROMO00151,CUST004,PROD010,NAV1,Seasonal Promotion,1.49,1.1765,21.04,0.3135,1844,578.09,19.84,2024-11-21,2024-12-19,2024-11-21,APPROVED,2026-05-05T00:00:29.874366
PROMO00152,CUST012,PROD013,CLOUDSUITE,Volume Discount,1.89,1.5464,18.18,0.3436,1170,402.01,31.14,2024-11-17,2024-12-14,2024-11-17,APPROVED,2026-05-05T00:00:29.874376
PROMO00153,CUST001,PROD005,NAV1,New Product Launch,3.49,2.7651,20.77,0.7249,323,234.14,24.29,2024-10-23,2024-11-01,2024-10-23,APPROVED,2026-05-05T00:00:29.874386
PROMO00154,CUST005,PROD006,NAV2,Seasonal Promotion,4.29,3.4341,19.95,0.8559,1488,1273.58,26.46,2024-04-12,2024-04-30,2024-04-12,APPROVED,2026-05-05T00:00:29.874397
PROMO00155,CUST009,PROD009,CLOUDSUITE,Market Development Fund,4.99,3.8288,23.27,1.1612,1397,1622.2,32.77,2024-05-11,2024-05-27,2024-05-11,APPROVED,2026-05-05T00:00:29.874407
PROMO00156,CUST012,PROD014,CLOUDSUITE,Volume Discount,4.29,3.7851,11.77,0.5049,993,501.37,0.63,2024-08-27,2024-09-10,2024-08-27,APPROVED,2026-05-05T00:00:29.874418
PROMO00157,CUST011,PROD012,NAV1,Clearance,4.49,3.6598,18.49,0.8302,3305,2743.81,9.63,2025-02-15,2025-03-06,2025-02-15,APPROVED,2026-05-05T00:00:29.874428
PROMO00158,CUST001,PROD005,NAV1,Bundle Deal,3.49,2.941,15.73,0.549,3775,2072.48,24.96,2024-07-07,2024-07-22,2024-07-07,APPROVED,2026-05-05T00:00:29.874442
PROMO00159,CUST010,PROD007,NAV2,Bundle Deal,0.99,0.7776,21.45,0.2124,3093,656.95,4.35,2024-02-25,2024-03-03,2024-02-25,APPROVED,2026-05-05T00:00:29.874452
PROMO00160,CUST010,PROD015,NAV2,Seasonal Promotion,1.45,1.104,23.86,0.346,2737,947.0,20.91,2024-11-08,2024-12-05,2024-11-08,APPROVED,2026-05-05T00:00:29.874462
PROMO00161,CUST008,PROD015,TROPOS,Seasonal Promotion,1.45,1.1742,19.02,0.2758,3394,936.07,-3.19,2024-02-29,2024-03-08,2024-02-29,APPROVED,2026-05-05T00:00:29.874473
PROMO00162,CUST005,PROD008,NAV2,Seasonal Promotion,1.49,1.3809,7.32,0.1091,1973,215.25,10.55,2024-10-02,2024-10-20,2024-10-02,APPROVED,2026-05-05T00:00:29.874486
PROMO00163,CUST011,PROD012,NAV1,Clearance,4.49,3.64,18.93,0.85,4475,3803.75,24.69,2024-08-02,2024-08-13,2024-08-02,APPROVED,2026-05-05T00:00:29.874496
PROMO00164,CUST007,PROD011,M3_V133,Retailer Event,1.49,1.386,6.98,0.104,4058,422.03,32.56,2024-11-11,2024-11-26,2024-11-11,APPROVED,2026-05-05T00:00:29.874506
PROMO00165,CUST001,PROD012,NAV1,Seasonal Promotion,4.49,3.9328,12.41,0.5572,3682,2051.61,29.22,2024-08-15,2024-08-25,2024-08-15,APPROVED,2026-05-05T00:00:29.874516
PROMO00166,CUST011,PROD006,NAV1,Retailer Event,4.29,3.6083,15.89,0.6817,2988,2036.92,6.04,2024-02-01,2024-02-11,2024-02-01,APPROVED,2026-05-05T00:00:29.874527
PROMO00167,CUST008,PROD002,TROPOS,Volume Discount,1.09,0.891,18.26,0.199,4941,983.26,26.47,2024-01-11,2024-01-25,2024-01-11,APPROVED,2026-05-05T00:00:29.874537
PROMO00168,CUST003,PROD013,CLOUDSUITE,Market Development Fund,1.89,1.5821,16.29,0.3079,612,188.43,17.17,2025-02-28,2025-03-25,2025-02-28,APPROVED,2026-05-05T00:00:29.874551
PROMO00169,CUST004,PROD014,NAV1,Seasonal Promotion,4.29,3.3295,22.39,0.9605,2741,2632.73,26.55,2025-01-31,2025-02-26,2025-01-31,APPROVED,2026-05-05T00:00:29.874561
PROMO00170,CUST001,PROD005,NAV1,Clearance,3.49,2.7163,22.17,0.7737,1235,955.52,5.03,2024-03-07,2024-03-19,2024-03-07,APPROVED,2026-05-05T00:00:29.874571
PROMO00171,CUST002,PROD011,NAV2,New Product Launch,1.49,1.1573,22.33,0.3327,1129,375.62,26.6,2024-01-08,2024-01-22,2024-01-08,APPROVED,2026-05-05T00:00:29.874581
PROMO00172,CUST010,PROD006,NAV2,Seasonal Promotion,4.29,4.0618,5.32,0.2282,2223,507.29,24.67,2024-01-27,2024-02-19,2024-01-27,APPROVED,2026-05-05T00:00:29.874591
PROMO00173,CUST002,PROD012,NAV2,New Product Launch,4.49,4.2085,6.27,0.2815,3722,1047.74,15.53,2025-02-02,2025-02-12,2025-02-02,APPROVED,2026-05-05T00:00:29.874604
PROMO00174,CUST008,PROD009,TROPOS,Market Development Fund,4.99,4.5194,9.43,0.4706,405,190.59,31.35,2025-01-07,2025-02-04,2025-01-07,APPROVED,2026-05-05T00:00:29.874617
PROMO00175,CUST009,PROD005,CLOUDSUITE,Retailer Event,3.49,2.9958,14.16,0.4942,305,150.73,28.89,2024-02-01,2024-02-21,2024-02-01,APPROVED,2026-05-05T00:00:29.874628
PROMO00176,CUST011,PROD002,NAV1,Volume Discount,1.09,0.9286,14.81,0.1614,3683,594.44,7.88,2024-02-07,2024-02-18,2024-02-07,APPROVED,2026-05-05T00:00:29.874638
PROMO00177,CUST002,PROD003,NAV2,Bundle Deal,2.29,2.0495,10.5,0.2405,4845,1165.22,8.01,2024-10-07,2024-11-02,2024-10-07,APPROVED,2026-05-05T00:00:29.874649
PROMO00178,CUST009,PROD005,CLOUDSUITE,Market Development Fund,3.49,2.999,14.07,0.491,3574,1754.83,23.07,2024-02-20,2024-03-18,2024-02-20,APPROVED,2026-05-05T00:00:29.874659
PROMO00179,CUST011,PROD015,NAV1,Retailer Event,1.45,0.3187,78.02,1.1313,1811,2048.78,30.52,2024-08-08,2024-08-28,2024-08-08,APPROVED,2026-05-05T00:00:29.874670
PROMO00180,CUST006,PROD014,M3_V133,Volume Discount,4.29,3.6864,14.07,0.6036,3457,2086.65,7.5,2025-01-08,2025-01-25,2025-01-08,APPROVED,2026-05-05T00:00:29.874680
PROMO00181,CUST011,PROD005,NAV1,Retailer Event,3.49,3.0541,12.49,0.4359,1300,566.67,-2.31,2024-12-17,2024-12-26,2024-12-17,APPROVED,2026-05-05T00:00:29.874690
PROMO00182,CUST002,PROD007,NAV2,Seasonal Promotion,0.99,0.9214,6.93,0.0686,3102,212.8,17.25,2025-02-19,2025-03-16,2025-02-19,APPROVED,2026-05-05T00:00:29.874701
PROMO00183,CUST009,PROD009,CLOUDSUITE,New Product Launch,4.99,4.4117,11.59,0.5783,1051,607.79,29.94,2024-07-29,2024-08-18,2024-07-29,APPROVED,2026-05-05T00:00:29.874711
PROMO00184,CUST012,PROD001,CLOUDSUITE,New Product Launch,1.09,0.8244,24.37,0.2656,4968,1319.5,-0.86,2024-06-08,2024-07-01,2024-06-08,APPROVED,2026-05-05T00:00:29.874721
PROMO00185,CUST004,PROD003,NAV1,New Product Launch,2.29,1.8748,18.13,0.4152,1887,783.48,28.81,2024-02-25,2024-03-14,2024-02-25,APPROVED,2026-05-05T00:00:29.874732
PROMO00186,CUST002,PROD013,NAV2,Retailer Event,1.89,1.6902,10.57,0.1998,1902,380.02,28.81,2025-02-17,2025-03-15,2025-02-17,APPROVED,2026-05-05T00:00:29.874742
PROMO00187,CUST010,PROD011,NAV2,Bundle Deal,1.49,1.224,17.85,0.266,265,70.49,28.18,2024-11-07,2024-11-22,2024-11-07,APPROVED,2026-05-05T00:00:29.874757
PROMO00188,CUST001,PROD003,NAV1,New Product Launch,2.29,2.0502,10.47,0.2398,2581,618.92,-4.76,2024-06-22,2024-07-03,2024-06-22,APPROVED,2026-05-05T00:00:29.874768
PROMO00189,CUST010,PROD011,NAV2,Bundle Deal,1.49,1.296,13.02,0.194,1212,235.13,33.87,2025-01-14,2025-01-23,2025-01-14,APPROVED,2026-05-05T00:00:29.874778
PROMO00190,CUST012,PROD009,CLOUDSUITE,New Product Launch,4.99,4.5259,9.3,0.4641,3489,1619.24,1.3,2024-08-20,2024-09-05,2024-08-20,APPROVED,2026-05-05T00:00:29.874788
PROMO00191,CUST012,PROD006,CLOUDSUITE,Volume Discount,4.29,3.4088,20.54,0.8812,4699,4140.76,30.33,2024-11-01,2024-11-12,2024-11-01,APPROVED,2026-05-05T00:00:29.874798
PROMO00192,CUST003,PROD013,CLOUDSUITE,Bundle Deal,1.89,0.4375,76.85,1.4525,2279,3310.25,11.96,2024-08-14,2024-09-09,2024-08-14,APPROVED,2026-05-05T00:00:29.874809
PROMO00193,CUST008,PROD007,TROPOS,New Product Launch,0.99,0.8864,10.46,0.1036,4247,439.99,12.2,2024-02-28,2024-03-15,2024-02-28,APPROVED,2026-05-05T00:00:29.874820
PROMO00194,CUST011,PROD011,NAV1,New Product Launch,1.49,1.2388,16.86,0.2512,4366,1096.74,-3.18,2024-12-07,2024-12-26,2024-12-07,APPROVED,2026-05-05T00:00:29.874830
PROMO00195,CUST010,PROD001,NAV2,Market Development Fund,1.09,1.0339,5.15,0.0561,2519,141.32,0.49,2024-04-18,2024-05-03,2024-04-18,APPROVED,2026-05-05T00:00:29.874840
PROMO00196,CUST005,PROD006,NAV2,Retailer Event,4.29,3.9725,7.4,0.3175,4124,1309.37,2.03,2025-01-17,2025-02-05,2025-01-17,APPROVED,2026-05-05T00:00:29.874850
PROMO00197,CUST009,PROD012,CLOUDSUITE,Market Development Fund,4.49,4.059,9.6,0.431,4627,1994.24,9.17,2024-12-08,2024-12-27,2024-12-08,APPROVED,2026-05-05T00:00:29.874860
PROMO00198,CUST012,PROD001,CLOUDSUITE,Market Development Fund,1.09,0.9405,13.72,0.1495,3816,570.49,7.52,2024-02-09,2024-02-29,2024-02-09,APPROVED,2026-05-05T00:00:29.874870
PROMO00199,CUST010,PROD007,NAV2,Volume Discount,0.99,0.8,19.19,0.19,3471,659.49,11.2,2024-05-28,2024-06-14,2024-05-28,APPROVED,2026-05-05T00:00:29.874881
PROMO00200,CUST003,PROD013,CLOUDSUITE,New Product Launch,1.89,1.4373,23.95,0.4527,3819,1728.86,-1.47,2024-12-19,2024-12-29,2024-12-19,APPROVED,2026-05-05T00:00:29.874894
PROMO00201,CUST004,PROD007,NAV1,Retailer Event,0.99,0.8239,16.78,0.1661,4342,721.21,29.82,2024-02-10,2024-02-27,2024-02-10,APPROVED,2026-05-05T00:00:29.874906
PROMO00202,CUST004,PROD006,NAV1,Bundle Deal,4.29,3.4071,20.58,0.8829,675,595.96,-0.44,2024-09-18,2024-10-11,2024-09-18,APPROVED,2026-05-05T00:00:29.874917
PROMO00203,CUST004,PROD015,NAV1,Market Development Fund,1.45,1.1525,20.52,0.2975,2926,870.48,20.82,2025-01-07,2025-01-18,2025-01-07,APPROVED,2026-05-05T00:00:29.874927
PROMO00204,CUST004,PROD002,NAV1,Clearance,1.09,1.0036,7.93,0.0864,1666,143.94,1.11,2024-03-29,2024-04-25,2024-03-29,APPROVED,2026-05-05T00:00:29.874937
PROMO00205,CUST002,PROD003,NAV2,Market Development Fund,2.29,1.7397,24.03,0.5503,4097,2254.58,17.55,2024-08-25,2024-09-19,2024-08-25,APPROVED,2026-05-05T00:00:29.874951
PROMO00206,CUST008,PROD011,TROPOS,Bundle Deal,1.49,1.1401,23.48,0.3499,4674,1635.43,34.46,2024-11-25,2024-12-12,2024-11-25,APPROVED,2026-05-05T00:00:29.874961
PROMO00207,CUST011,PROD006,NAV1,Retailer Event,4.29,3.9459,8.02,0.3441,609,209.56,20.26,2024-08-28,2024-09-12,2024-08-28,APPROVED,2026-05-05T00:00:29.874971
PROMO00208,CUST010,PROD001,NAV2,Retailer Event,1.09,0.9588,12.04,0.1312,657,86.2,13.08,2024-06-07,2024-06-15,2024-06-07,APPROVED,2026-05-05T00:00:29.874981
PROMO00209,CUST006,PROD014,M3_V133,Clearance,4.29,3.8293,10.74,0.4607,789,363.49,15.28,2024-11-10,2024-12-01,2024-11-10,APPROVED,2026-05-05T00:00:29.874992
PROMO00210,CUST010,PROD009,NAV2,Market Development Fund,4.99,1.0743,78.47,3.9157,386,1511.46,17.87,2024-08-18,2024-08-31,2024-08-18,APPROVED,2026-05-05T00:00:29.875007
PROMO00211,CUST006,PROD010,M3_V133,Retailer Event,1.49,1.2738,14.51,0.2162,1285,277.82,-0.86,2024-02-01,2024-02-18,2024-02-01,APPROVED,2026-05-05T00:00:29.875018
PROMO00212,CUST012,PROD002,CLOUDSUITE,Seasonal Promotion,1.09,0.9255,15.09,0.1645,1463,240.66,23.3,2024-01-21,2024-02-11,2024-01-21,APPROVED,2026-05-05T00:00:29.875028
PROMO00213,CUST009,PROD009,CLOUDSUITE,New Product Launch,4.99,4.1317,17.2,0.8583,3031,2601.51,10.5,2024-07-09,2024-07-26,2024-07-09,APPROVED,2026-05-05T00:00:29.875043
PROMO00214,CUST011,PROD010,NAV1,New Product Launch,1.49,1.3999,6.05,0.0901,2791,251.47,-1.22,2024-02-03,2024-03-02,2024-02-03,APPROVED,2026-05-05T00:00:29.875053
PROMO00215,CUST007,PROD005,M3_V133,New Product Launch,3.49,3.1396,10.04,0.3504,4987,1747.44,-1.74,2024-03-17,2024-04-14,2024-03-17,APPROVED,2026-05-05T00:00:29.875064
PROMO00216,CUST003,PROD015,CLOUDSUITE,Clearance,1.45,1.276,12.0,0.174,3260,567.24,23.35,2024-03-07,2024-03-16,2024-03-07,APPROVED,2026-05-05T00:00:29.875074
PROMO00217,CUST005,PROD009,NAV2,Seasonal Promotion,4.99,4.3648,12.53,0.6252,2740,1713.05,21.8,2025-02-20,2025-03-20,2025-02-20,APPROVED,2026-05-05T00:00:29.875085
PROMO00218,CUST009,PROD002,CLOUDSUITE,New Product Launch,1.09,0.8947,17.92,0.1953,3518,687.07,-4.27,2024-09-17,2024-10-03,2024-09-17,APPROVED,2026-05-05T00:00:29.875095
PROMO00219,CUST003,PROD004,CLOUDSUITE,Seasonal Promotion,3.99,3.518,11.83,0.472,4033,1903.58,35.0,2024-04-08,2024-04-19,2024-04-08,APPROVED,2026-05-05T00:00:29.875105
PROMO00220,CUST002,PROD005,NAV2,Market Development Fund,3.49,2.726,21.89,0.764,878,670.79,16.59,2024-09-16,2024-10-09,2024-09-16,APPROVED,2026-05-05T00:00:29.875115
PROMO00221,CUST001,PROD011,NAV1,Retailer Event,1.49,1.3151,11.74,0.1749,1123,196.41,1.17,2024-11-01,2024-11-13,2024-11-01,APPROVED,2026-05-05T00:00:29.875126
PROMO00222,CUST012,PROD013,CLOUDSUITE,Retailer Event,1.89,1.5594,17.49,0.3306,1406,464.82,-3.25,2025-01-04,2025-01-22,2025-01-04,APPROVED,2026-05-05T00:00:29.875136
PROMO00223,CUST011,PROD012,NAV1,New Product Launch,4.49,4.0522,9.75,0.4378,3688,1614.61,25.1,2024-11-08,2024-11-29,2024-11-08,APPROVED,2026-05-05T00:00:29.875149
PROMO00224,CUST004,PROD009,NAV1,New Product Launch,4.99,4.502,9.78,0.488,3892,1899.3,22.13,2024-04-09,2024-05-04,2024-04-09,APPROVED,2026-05-05T00:00:29.875159
PROMO00225,CUST008,PROD008,TROPOS,Clearance,1.49,1.1862,20.39,0.3038,3178,965.48,11.75,2024-09-14,2024-09-26,2024-09-14,APPROVED,2026-05-05T00:00:29.875172
PROMO00226,CUST004,PROD013,NAV1,Bundle Deal,1.89,1.567,17.09,0.323,2098,677.65,14.22,2024-01-27,2024-02-14,2024-01-27,APPROVED,2026-05-05T00:00:29.875183
PROMO00227,CUST009,PROD015,CLOUDSUITE,New Product Launch,1.45,1.3478,7.05,0.1022,4276,437.01,-1.64,2024-03-04,2024-03-16,2024-03-04,APPROVED,2026-05-05T00:00:29.875193
PROMO00228,CUST005,PROD008,NAV2,Volume Discount,1.49,1.1457,23.11,0.3443,1257,432.79,32.86,2024-08-11,2024-08-25,2024-08-11,APPROVED,2026-05-05T00:00:29.875203
PROMO00229,CUST008,PROD015,TROPOS,Clearance,1.45,0.5703,60.67,0.8797,486,427.53,9.96,2024-07-21,2024-08-09,2024-07-21,APPROVED,2026-05-05T00:00:29.875217
PROMO00230,CUST002,PROD006,NAV2,Market Development Fund,4.29,3.8829,9.49,0.4071,2660,1082.89,23.59,2024-02-20,2024-03-08,2024-02-20,APPROVED,2026-05-05T00:00:29.875236
PROMO00231,CUST003,PROD003,CLOUDSUITE,Market Development Fund,2.29,2.1579,5.77,0.1321,3920,517.83,0.55,2024-12-22,2025-01-13,2024-12-22,APPROVED,2026-05-05T00:00:29.875250
PROMO00232,CUST008,PROD010,TROPOS,New Product Launch,1.49,1.4139,5.11,0.0761,699,53.19,3.63,2024-01-10,2024-01-21,2024-01-10,APPROVED,2026-05-05T00:00:29.875260
PROMO00233,CUST009,PROD012,CLOUDSUITE,Market Development Fund,4.49,3.7186,17.18,0.7714,3517,2713.01,6.52,2024-02-26,2024-03-13,2024-02-26,APPROVED,2026-05-05T00:00:29.875270
PROMO00234,CUST002,PROD001,NAV2,Volume Discount,1.09,0.9835,9.77,0.1065,3794,404.06,28.47,2024-02-02,2024-02-24,2024-02-02,APPROVED,2026-05-05T00:00:29.875281
PROMO00235,CUST010,PROD009,NAV2,Seasonal Promotion,4.99,4.724,5.33,0.266,4271,1136.09,23.74,2024-10-21,2024-11-06,2024-10-21,APPROVED,2026-05-05T00:00:29.875291
PROMO00236,CUST007,PROD001,M3_V133,Retailer Event,1.09,0.9014,17.3,0.1886,2020,380.97,2.49,2024-10-19,2024-11-16,2024-10-19,APPROVED,2026-05-05T00:00:29.875301
PROMO00237,CUST002,PROD009,NAV2,Clearance,4.99,3.7679,24.49,1.2221,604,738.15,15.29,2024-09-26,2024-10-19,2024-09-26,APPROVED,2026-05-05T00:00:29.875312
PROMO00238,CUST009,PROD001,CLOUDSUITE,Bundle Deal,1.09,0.9504,12.81,0.1396,3901,544.58,10.48,2024-01-23,2024-02-10,2024-01-23,APPROVED,2026-05-05T00:00:29.875325
PROMO00239,CUST005,PROD012,NAV2,Seasonal Promotion,4.49,4.2511,5.32,0.2389,603,144.06,24.32,2024-06-25,2024-07-22,2024-06-25,APPROVED,2026-05-05T00:00:29.875335
PROMO00240,CUST002,PROD013,NAV2,Volume Discount,1.89,1.5755,16.64,0.3145,2773,872.11,9.09,2024-03-09,2024-03-26,2024-03-09,APPROVED,2026-05-05T00:00:29.875346
PROMO00241,CUST011,PROD003,NAV1,Retailer Event,2.29,1.7951,21.61,0.4949,3856,1908.33,20.27,2024-12-22,2025-01-02,2024-12-22,APPROVED,2026-05-05T00:00:29.875359
PROMO00242,CUST002,PROD012,NAV2,New Product Launch,4.49,3.5687,20.52,0.9213,3799,3500.02,3.06,2024-01-19,2024-02-01,2024-01-19,APPROVED,2026-05-05T00:00:29.875369
PROMO00243,CUST001,PROD006,NAV1,Market Development Fund,4.29,3.2746,23.67,1.0154,4272,4337.79,16.72,2024-07-22,2024-08-06,2024-07-22,APPROVED,2026-05-05T00:00:29.875379
PROMO00244,CUST001,PROD013,NAV1,Market Development Fund,1.89,1.5509,17.94,0.3391,2393,811.47,26.23,2024-07-01,2024-07-28,2024-07-01,APPROVED,2026-05-05T00:00:29.875389
PROMO00245,CUST006,PROD005,M3_V133,Retailer Event,3.49,3.2286,7.49,0.2614,3064,800.93,24.73,2024-08-11,2024-08-30,2024-08-11,APPROVED,2026-05-05T00:00:29.875400
PROMO00246,CUST006,PROD003,M3_V133,Market Development Fund,2.29,1.9483,14.92,0.3417,4125,1409.51,15.77,2024-07-07,2024-07-16,2024-07-07,APPROVED,2026-05-05T00:00:29.875410
PROMO00247,CUST012,PROD007,CLOUDSUITE,Seasonal Promotion,0.99,0.9249,6.58,0.0651,4985,324.52,16.82,2025-02-25,2025-03-14,2025-02-25,APPROVED,2026-05-05T00:00:29.875420
PROMO00248,CUST002,PROD002,NAV2,Retailer Event,1.09,0.964,11.56,0.126,2471,311.35,19.1,2024-06-05,2024-06-25,2024-06-05,APPROVED,2026-05-05T00:00:29.875431
PROMO00249,CUST003,PROD012,CLOUDSUITE,Bundle Deal,4.49,3.8668,13.88,0.6232,3712,2313.32,29.8,2024-01-22,2024-02-09,2024-01-22,APPROVED,2026-05-05T00:00:29.875441
PROMO00250,CUST010,PROD007,NAV2,Bundle Deal,0.99,0.8861,10.49,0.1039,519,53.92,20.5,2024-02-08,2024-02-26,2024-02-08,APPROVED,2026-05-05T00:00:29.875452
PROMO00251,CUST009,PROD013,CLOUDSUITE,Seasonal Promotion,1.89,1.512,20.0,0.378,1360,514.08,28.95,2024-01-16,2024-02-13,2024-01-16,APPROVED,2026-05-05T00:00:29.875465
PROMO00252,CUST008,PROD001,TROPOS,Bundle Deal,1.09,1.008,7.52,0.082,1983,162.61,9.65,2025-02-02,2025-02-21,2025-02-02,APPROVED,2026-05-05T00:00:29.875475
PROMO00253,CUST010,PROD001,NAV2,New Product Launch,1.09,0.9036,17.1,0.1864,3735,696.2,12.76,2024-07-08,2024-07-17,2024-07-08,APPROVED,2026-05-05T00:00:29.875486
PROMO00254,CUST010,PROD003,NAV2,Bundle Deal,2.29,1.933,15.59,0.357,3310,1181.67,6.15,2024-06-09,2024-06-19,2024-06-09,APPROVED,2026-05-05T00:00:29.875496
PROMO00255,CUST001,PROD012,NAV1,Clearance,4.49,4.0985,8.72,0.3915,4291,1679.93,-0.29,2024-07-17,2024-08-01,2024-07-17,APPROVED,2026-05-05T00:00:29.875506
PROMO00256,CUST012,PROD008,CLOUDSUITE,Retailer Event,1.49,1.3516,9.29,0.1384,2389,330.64,3.01,2024-12-21,2025-01-01,2024-12-21,APPROVED,2026-05-05T00:00:29.875516
PROMO00257,CUST002,PROD008,NAV2,Market Development Fund,1.49,1.3641,8.45,0.1259,3696,465.33,22.28,2024-02-14,2024-03-02,2024-02-14,APPROVED,2026-05-05T00:00:29.875527
PROMO00258,CUST011,PROD006,NAV1,New Product Launch,4.29,3.4667,19.19,0.8233,4555,3750.13,30.65,2024-10-04,2024-10-16,2024-10-04,APPROVED,2026-05-05T00:00:29.875540
PROMO00259,CUST012,PROD012,CLOUDSUITE,New Product Launch,4.49,3.4326,23.55,1.0574,1476,1560.72,15.35,2025-02-10,2025-02-20,2025-02-10,APPROVED,2026-05-05T00:00:29.875554
PROMO00260,CUST004,PROD013,NAV1,New Product Launch,1.89,1.743,7.78,0.147,4097,602.26,17.16,2024-01-14,2024-02-01,2024-01-14,APPROVED,2026-05-05T00:00:29.875567
PROMO00261,CUST008,PROD013,TROPOS,Volume Discount,1.89,1.4239,24.66,0.4661,1113,518.77,-2.37,2024-11-09,2024-11-28,2024-11-09,APPROVED,2026-05-05T00:00:29.875578
PROMO00262,CUST012,PROD012,CLOUDSUITE,Retailer Event,4.49,3.8358,14.57,0.6542,3415,2234.09,27.93,2025-01-28,2025-02-06,2025-01-28,APPROVED,2026-05-05T00:00:29.875588
PROMO00263,CUST003,PROD006,CLOUDSUITE,Bundle Deal,4.29,3.5242,17.85,0.7658,3736,2861.03,15.69,2024-08-26,2024-09-06,2024-08-26,APPROVED,2026-05-05T00:00:29.875598
PROMO00264,CUST009,PROD011,CLOUDSUITE,Clearance,1.49,1.2403,16.76,0.2497,1107,276.42,31.43,2024-08-09,2024-08-17,2024-08-09,APPROVED,2026-05-05T00:00:29.875611
PROMO00265,CUST002,PROD009,NAV2,New Product Launch,4.99,4.5878,8.06,0.4022,1398,562.28,32.39,2024-03-23,2024-04-06,2024-03-23,APPROVED,2026-05-05T00:00:29.875622
PROMO00266,CUST006,PROD009,M3_V133,Seasonal Promotion,4.99,3.8473,22.9,1.1427,696,795.32,20.4,2024-05-08,2024-06-01,2024-05-08,APPROVED,2026-05-05T00:00:29.875632
PROMO00267,CUST005,PROD003,NAV2,Clearance,2.29,1.8892,17.5,0.4008,4420,1771.54,20.64,2024-02-17,2024-03-13,2024-02-17,APPROVED,2026-05-05T00:00:29.875643
